id,Unnamed: 0,probe,device,model,brand,height,width,channels
7154,8327,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8327.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7155,8328,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8328.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7156,8329,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8329.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7157,8400,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8400.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7158,8401,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8401.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7159,8402,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8402.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7160,8403,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8403.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7161,8404,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8404.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7162,8405,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8405.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7163,8406,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8406.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7164,8407,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8407.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7165,8408,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8408.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7166,8409,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8409.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7167,8410,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8410.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7168,8411,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8411.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7169,8412,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8412.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7170,8413,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8413.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7171,8414,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8414.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7172,8415,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8415.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7173,8416,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8416.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7174,8417,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8417.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7175,8418,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8418.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7176,8419,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8419.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7177,8427,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8427.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7178,8428,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8428.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7179,8429,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8429.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7180,8430,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8430.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7181,8431,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8431.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7182,8432,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8432.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7183,8433,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8433.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7184,8434,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8434.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7185,8435,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8435.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7186,8436,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8436.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7187,8437,/nas/public/dataset/dresden/natural/jpeg/FujiFilm_FinePixJ50_1_8437.JPG,FujiFilm_FinePixJ50_1,FujiFilm_FinePixJ50,FujiFilm,2448,3264,3
7188,10000,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10000.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7189,10001,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10001.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7190,10002,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10002.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7191,10003,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10003.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7192,10004,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10004.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7193,10005,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10005.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7194,10006,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10006.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7195,10007,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10007.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7196,10008,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10008.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7197,10009,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10009.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7198,10010,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10010.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7199,10011,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10011.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7200,10012,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10012.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7201,10013,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10013.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7202,10014,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10014.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7203,10015,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10015.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7204,10016,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10016.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7205,10017,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10017.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7206,10018,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10018.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7207,10019,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10019.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7208,10020,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10020.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7209,10021,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10021.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7210,10022,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10022.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7211,10023,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10023.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7212,10024,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10024.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7213,10025,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10025.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7214,10026,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10026.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7215,10027,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10027.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7216,10028,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10028.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7217,10029,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10029.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7218,10030,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10030.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7219,10031,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10031.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7220,10032,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_10032.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7221,9366,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9366.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7222,9367,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9367.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7223,9368,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9368.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7224,9369,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9369.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7225,9370,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9370.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7226,9371,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9371.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7227,9372,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9372.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7228,9373,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9373.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7229,9374,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9374.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7230,9375,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9375.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7231,9376,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9376.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7232,9377,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9377.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7233,9378,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9378.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7234,9379,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9379.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7235,9380,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9380.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7236,9381,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9381.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7237,9382,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9382.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7238,9383,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9383.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7239,9384,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9384.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7240,9385,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9385.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7241,9386,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9386.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7242,9387,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9387.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7243,9388,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9388.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7244,9389,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9389.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7245,9390,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9390.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7246,9391,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9391.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7247,9392,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9392.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7248,9393,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9393.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7249,9394,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9394.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7250,9395,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9395.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7251,9396,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9396.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7252,9397,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9397.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7253,9398,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9398.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7254,9399,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9399.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7255,9400,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9400.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7256,9401,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9401.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7257,9402,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9402.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7258,9403,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9403.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7259,9404,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9404.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7260,9405,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9405.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7261,9406,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9406.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7262,9407,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9407.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7263,9408,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9408.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7264,9409,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9409.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7265,9410,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9410.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7266,9411,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9411.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7267,9412,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9412.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7268,9413,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9413.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7269,9414,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9414.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7270,9415,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9415.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7271,9416,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9416.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7272,9417,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9417.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7273,9418,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9418.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7274,9419,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9419.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7275,9420,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9420.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7276,9421,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9421.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7277,9422,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9422.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7278,9457,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9457.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7279,9458,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9458.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7280,9459,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9459.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7281,9460,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9460.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7282,9461,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9461.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7283,9462,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9462.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7284,9463,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9463.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7285,9464,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9464.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7286,9465,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9465.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7287,9466,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9466.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7288,9467,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9467.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,3664,2748,3
7289,9468,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9468.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7290,9469,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9469.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7291,9470,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9470.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7292,9471,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9471.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7293,9472,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9472.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7294,9473,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9473.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7295,9474,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9474.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7296,9475,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9475.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7297,9476,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9476.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7298,9477,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9477.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7299,9478,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9478.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7300,9479,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9479.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7301,9480,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9480.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7302,9481,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9481.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7303,9482,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9482.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7304,9483,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9483.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7305,9484,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9484.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7306,9485,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9485.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7307,9486,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9486.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7308,9487,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9487.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7309,9488,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9488.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7310,9489,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9489.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7311,9490,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9490.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7312,9491,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9491.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7313,9492,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9492.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7314,9493,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9493.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7315,9494,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9494.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7316,9495,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9495.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7317,9496,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9496.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7318,9497,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9497.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7319,9498,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9498.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7320,9499,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9499.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
7321,9500,/nas/public/dataset/dresden/natural/jpeg/Kodak_M1063_0_9500.JPG,Kodak_M1063_0,Kodak_M1063,Kodak,2748,3664,3
